id	authors	date	title	journal	doi
https://www.zotero.org/groups/bat_literature_project/items/A5UHEU28	Soto-Centeno | O'brien | Simmons	2015-12-28	The Importance of Late Quaternary Climate Change and Karst on Distributions of Caribbean Mormoopid Bats	American Museum Novitates	10.1206/3847.1
https://www.zotero.org/groups/bat_literature_project/items/W8TSHAZJ	Soto-Centeno | O'brien | Simmons	2015-12-28	The Importance of Late Quaternary Climate Change and Karst on Distributions of Caribbean Mormoopid Bats	American Museum Novitates	10.1206/3847.1
https://www.zotero.org/groups/bat_literature_project/items/R5DLUMH2	Stanchak | Arbour | Santana	08/2019	Anatomical diversification of a skeletal novelty in bat feet	Evolution	10.1111/evo.13786
https://www.zotero.org/groups/bat_literature_project/items/QBHFUQFW	Newman | Hume | Epstein | De Jong	2011	Emerging infectious diseases		
https://www.zotero.org/groups/bat_literature_project/items/ZE7WM7FR	Cyranoski	2017	SARS outbreak linked to Chinese bat cave	Nature	
https://www.zotero.org/groups/bat_literature_project/items/MCRWQAP3		2020	Methodological Annex to the 2nd edition of the World Wildlife Crime Report: Trafficking in protected species		
https://www.zotero.org/groups/bat_literature_project/items/CM62UJPI	Li | Li | Li | Leng | Jin | Xiao | Sun | Feng	2023-07-25	Patterns of viral communities and the host–pathogen interactions with ecological factors in bat caves		10.21203/rs.3.rs-3184513/v1
https://www.zotero.org/groups/bat_literature_project/items/JUTF9N7R	Lorch | Meteyer | Behr | Boyles | Cryan | Hicks | Ballmann | Coleman | Redell | Reeder | Blehert	12/2011	Experimental infection of bats with Geomyces destructans causes white-nose syndrome	Nature	10.1038/nature10590
https://www.zotero.org/groups/bat_literature_project/items/MZTCWESS	Marston | Horton | Ngeleja | Hampson | McElhinney | Banyard | Haydon | Cleaveland | Rupprecht | Bigambo | Fooks | Lembo	04/2012	Ikoma Lyssavirus, Highly Divergent Novel Lyssavirus in an African Civet1	Emerging Infectious Diseases	10.3201/eid1804.111553
https://www.zotero.org/groups/bat_literature_project/items/5BZK9M23	Whiting-Fawcett | Field | Puechmaille | Blomberg | Lilley	08/2021	Heterothermy and antifungal responses in bats	Current Opinion in Microbiology	10.1016/j.mib.2021.05.002
https://www.zotero.org/groups/bat_literature_project/items/V456Z2BE	Olival | Cryan | Amman | Baric | Blehert | Brook | Calisher | Castle | Coleman | Daszak | Epstein | Field | Frick | Gilbert | Hayman | Ip | Karesh | Johnson | Kading | Kingston | Lorch | Mendenhall | Peel | Phelps | Plowright | Reeder | Reichard | Sleeman | Streicker | Towner | Wang | Lakdawala	2020-9-3	Possibility for reverse zoonotic transmission of SARS-CoV-2 to free-ranging wildlife: A case study of bats	PLOS Pathogens	10.1371/journal.ppat.1008758
https://www.zotero.org/groups/bat_literature_project/items/72V88HSQ	Zubaid | McCracken | Kunz | 	2006	Functional and evolutionary ecology of bats		
https://www.zotero.org/groups/bat_literature_project/items/NXRD5UQF	Inungu | Iheduru-Anderson | Odio	2019	Recurrent Ebolavirus disease in the Democratic Republic of Congo: update and challenges.	AIMS public health	
https://www.zotero.org/groups/bat_literature_project/items/CIIR4ELI	Klein | Eggerbauer | Potratz | Zaeck | Calvelage | Finke | Müller | Freuling | Banyard	2022-1-18	Comparative pathogenesis of different phylogroup I bat lyssaviruses in a standardized mouse model	PLOS Neglected Tropical Diseases	10.1371/journal.pntd.0009845
https://www.zotero.org/groups/bat_literature_project/items/E3TYUL53	Begeman | Suu-Ire | Banyard | Drosten | Eggerbauer | Freuling | Gibson | Goharriz | Horton | Jennings | Marston | Ntiamoa-Baidu | Riesle Sbarbaro | Selden | Wise | Kuiken | Fooks | Müller | Wood | Cunningham | Hughes	2020-12-15	Experimental Lagos bat virus infection in straw-colored fruit bats: A suitable model for bat rabies in a natural reservoir species	PLOS Neglected Tropical Diseases	10.1371/journal.pntd.0008898
https://www.zotero.org/groups/bat_literature_project/items/64A7TKSY	Almeida | Simmons | Giannini	2020-4-13	A Species-Level Phylogeny of Old World Fruit Bats with a New Higher-Level Classification of the Family Pteropodidae	American Museum Novitates	10.1206/3950.1
https://www.zotero.org/groups/bat_literature_project/items/I675CFW8	Carter | Adams	12/2016	Integrating Ontogeny of Echolocation and Locomotion Gives Unique Insights into the Origin of Bats	Journal of Mammalian Evolution	10.1007/s10914-016-9324-2
https://www.zotero.org/groups/bat_literature_project/items/657N2U7R	Cláudio | Novaes | Gardner | Nogueira | Wilson | Maldonado | Oliveira | Moratelli	2023	Taxonomic re-evaluation of New World Eptesicus and Histiotus (Chiroptera: Vespertilionidae), with the description of a new genus	Zoologia (Curitiba)	10.1590/s1984-4689.v40.e22029
https://www.zotero.org/groups/bat_literature_project/items/CWKGJK98	Blanchet | Cazelles | Gravel | Jeffers	07/2020	Co‐occurrence is not evidence of ecological interactions	Ecology Letters	10.1111/ele.13525
https://www.zotero.org/groups/bat_literature_project/items/FM56YDFR	Davis	1960–196	BAT BANDING NEWS	Bat Research News	
https://www.zotero.org/groups/bat_literature_project/items/SYKV7QWW	Jorge		Responses of insectivorous bat assemblages to land-use change in the endemic-rich island of São Tomé, Gulf of Guinea		
https://www.zotero.org/groups/bat_literature_project/items/QMKDCU95	Simmons | Flanders | Bakwo Fils | Parker | Suter | Bamba | Douno | Keita | Morales | Frick	2021-1-13	A New Dichromatic Species of Myotis (Chiroptera: Vespertilionidae) from the Nimba Mountains, Guinea	American Museum Novitates	10.1206/3963.1
https://www.zotero.org/groups/bat_literature_project/items/NMHXA5PT	Ervis | Eric-Moise | Aaron | Fernand-Nestor	2023-09-27	Food Habit, Spatial, and Dietary Niche Overlap of Three Sympatric Insectivorous Bats (Chiroptera) in the West Region of Cameroon	American Journal of Bioscience and Bioengineering	10.11648/j.bio.20231105.11
https://www.zotero.org/groups/bat_literature_project/items/DGLZHIG2	Mongombe | Bakwo Fils | Tamesse	2020-9-24	Annotated checklist of bats (Mammalia: Chiroptera) of Mount Cameroon, southwestern Cameroon	Zoosystema	10.5252/zoosystema2020v42a24
https://www.zotero.org/groups/bat_literature_project/items/PGQABNKV	Ceríaco | De Lima | Melo | Bell	2022	Biodiversity of the Gulf of Guinea Oceanic Islands: Science and Conservation		
https://www.zotero.org/groups/bat_literature_project/items/K3VWKVMB	Wechuli | Webala | Patterson | Ochieng	12/2017	Bat species diversity and distribution in a disturbed regime at the Lake Bogoria National Reserve, Kenya	African Journal of Ecology	10.1111/aje.12376
https://www.zotero.org/groups/bat_literature_project/items/NS27HTMC	Nkrumah | Opoku | Badu | Danquah | Tschapka | Oppong		Estimating bat abundance and diversity in a modified tropical environment in central Ghana		
https://www.zotero.org/groups/bat_literature_project/items/69QBSY7J	Tanshi | Obitte | Monadjem | Kingston	2022-2-14	Hidden Afrotropical Bat Diversity in Nigeria: Ten New Country Records from a Biodiversity Hotspot	Acta Chiropterologica	10.3161/15081109ACC2021.23.2.004
https://www.zotero.org/groups/bat_literature_project/items/KQKUTWXE	Weiss | Sudi | Düx | Mangu | Ntinginya | Shirima | Köndgen | Schubert | Witkowski | Muyembe | Ahuka | Klempa | Leendertz | Krüger	2022-10-27	Kiwira Virus, a Newfound Hantavirus Discovered in Free-tailed Bats (Molossidae) in East and Central Africa	Viruses	10.3390/v14112368
https://www.zotero.org/groups/bat_literature_project/items/IJVWB42V	Moore | Field | Behr | Turner | Furze | Stern | Allegra | Bouboulis | Musante | Vodzak | Biron | Meierhofer | Frick | Foster | Howell | Kath | Kurta | Nordquist | Johnson | Lilley | Barrett | Reeder	1/2018	Energy conserving thermoregulatory patterns and lower disease severity in a bat resistant to the impacts of white-nose syndrome	Journal of Comparative Physiology B	10.1007/s00360-017-1109-2
https://www.zotero.org/groups/bat_literature_project/items/XTDPQESP	Moore	2021	Is the debate over the origin of Covid-19 still worth having?	STAT Reporting from the frontiers of health and medicine	
https://www.zotero.org/groups/bat_literature_project/items/R8W8RYLI	Froschauer | Coleman	2012	North American bat death toll exceeds 5. 5 million from white - nose syndrome	U.S. Fish & Wildlife Service News Release	
https://www.zotero.org/groups/bat_literature_project/items/U94UK65E	Foley | Clifford | Castle | Cryan | Ostfeld	2011	Investigating and Managing the Rapid Emergence of White-Nose Syndrome, a Novel, Fatal, Infectious Disease of Hibernating Bats	Conservation Biology	10.1111/j.1523-1739.2010.01638.x
https://www.zotero.org/groups/bat_literature_project/items/TE5RIWRU	Fraser | Parker | Nakagawa | Fidler | Barnett	2018	Questionable Research Practices ( QRPs ) in Ecology and Evolution	PLoS ONE	10.1371/journal. pone.0200303
https://www.zotero.org/groups/bat_literature_project/items/DP629R8S	Lytras | Hughes | Martin | Swanepoel | de Klerk | Lourens | Kosakovsky Pond | Xia | Jiang | Robertson	2022	Exploring the natural origins of SARS-CoV-2	Genome Biology and Evolution	10.1093/gbe/evac018
https://www.zotero.org/groups/bat_literature_project/items/VN9XE4RF	Callaway	2023-06-27	Trove of new coronaviruses uncovered in bats — but threat is unclear	Nature	10.1038/d41586-023-02151-1
https://www.zotero.org/groups/bat_literature_project/items/7XVKBWXP	Straka | Coleman | Macdonald | Kingston	10/2021	Human dimensions of bat conservation – 10 recommendations to improve and diversify studies of human-bat interactions	Biological Conservation	10.1016/j.biocon.2021.109304
https://www.zotero.org/groups/bat_literature_project/items/TDAVUIM9	Goodman | Jenkins | Ratrimomanarivo	2005	A review of the genus Scotophilus (Mammalia, Chiroptera, Vespertilionidae) on Madagascar, with the description of a new species	Zoosystema	
https://www.zotero.org/groups/bat_literature_project/items/RGN7FZTT	Murray | Barnett	1976	Biology of Bats of the New World Family Phyllostomatidae. Part I	Texas Tech Press	10.5962/bhl.title.142603
https://www.zotero.org/groups/bat_literature_project/items/EJKT7BRD	Peters	1996	Cardioderma cor	Mammalian Species	10.2307/3504163
https://www.zotero.org/groups/bat_literature_project/items/9AB6SDKG	Ski | Kimmel	2003	Population genetics models for the statistics of DNA samples under different demographic scenarios - Maximum likelihood versus approximate methods	International Journal of Applied Mathematics and Computer Science	
https://www.zotero.org/groups/bat_literature_project/items/8XLMD3ZP	Freeman	1998	Form, Function, and Evolution in Skulls and Teeth of Bats		
https://www.zotero.org/groups/bat_literature_project/items/5VWG6D6S	Allen | Lang | Chapin	1917	The American Museum Congo expedition collection of bats. order of the Trustees, American Museum of Natural History.	Bulletin of the American Museum of Natural History	
https://www.zotero.org/groups/bat_literature_project/items/VRBXWYQ3	Dragu	2009	Species structure of the bat community hibernating  in Muierilor Cave (Southern Carpathians, Romania)	North-Western Journal of Zoology	
https://www.zotero.org/groups/bat_literature_project/items/AJCDVP2V	Douglas	1967	The Natural History of the Ghost Bat, Macroderma Gigas (Microchiroptera Megadermatidae), in Western Australia	The Western Australian Naturalist	
https://www.zotero.org/groups/bat_literature_project/items/2KICWWVP	Dondini | Vergari	2004	BATS: BIRD-EATERS OR FEATHER-EATERS? A CONTRIBUTION TO DEBATE ON GREAT NOCTULE CARNIVORY	Hystrix, the Italian Journal of Mammalogy	
https://www.zotero.org/groups/bat_literature_project/items/G8MFEN7G	Christiansen | Stucky | Krell	2013	Revision of the Wind River Faunas, Early Eocene of Central Wyoming. Part 15. New Nyctitheriidae (?Lipotyphla) with Analysis of the Relationships of North American Taxa	Denver Museum of Nature & Science Annals	
https://www.zotero.org/groups/bat_literature_project/items/N7UIMYB6	Beerli	1997	Analysis of geographically structured populations: Estimators based on coalescence		
https://www.zotero.org/groups/bat_literature_project/items/IJVUVKUE	Bates | Tun | Aung | Lu | Lum | Sein	2015	A Review of Hipposideros lankadiva Kelaart, 1850 (Chiroptera: Hipposideridae) with a Description of a New Subspecies from Myanmar	Tropical Natural History	
https://www.zotero.org/groups/bat_literature_project/items/X3Z4GHUZ	Balete	2010	Food and roosting habits of the lesser false vampire bat, Megaderma spasma (Chiroptera: Megadermatidae), in a Philippine lowland forest.	Asia Life Sciences	
https://www.zotero.org/groups/bat_literature_project/items/BE8ZPHQY	Barclay | Fenton | Tuttle | Ryan	1981	Echolocation calls produced by Trachops cirrhosus (Chiroptera: Phyllostomatidae) while hunting for frogs	Canadian Journal of Zoology	https://doi.org/10.1139/z81-107
https://www.zotero.org/groups/bat_literature_project/items/IE5JWWFP	Baker	2020	Biodiversity Collections, Data, and COVID	BioScience	10.1093/biosci/biaa093
https://www.zotero.org/groups/bat_literature_project/items/IHVJS5JB	Ozgul | Bilgin	1999	Eurasian bridge ’99 : bat research in north-western Turkey		
https://www.zotero.org/groups/bat_literature_project/items/SWG8VFYP		2015	Editorial Style Guide	Emerging Infectious Diseases journal	
https://www.zotero.org/groups/bat_literature_project/items/9IQKJYUR	Zool	2006	Bat Diversity and Conservation in Jordan	Turkish Journal of Zoology	
https://www.zotero.org/groups/bat_literature_project/items/LM3KBJE4	Evans | Tutaryebwa | Gilardi | Barry | Marzi | Eberhart | Ssebide | Cranfield | Mugisha | Mugisha | Kellermann | Mazet | Johnson	2018	Suspected Exposure to Filoviruses Among People Contacting Wildlife in Southwestern Uganda	The Journal of Infectious Diseas	10.1093/infdis/jiy251
https://www.zotero.org/groups/bat_literature_project/items/5KJNQXVK	Judas | Csorba | Benda	2018-03-26	The bat fauna (Mammalia: Chiroptera) of the United Arab Emirates: a review of published records and museum specimens with conservation notes	Journal of Threatened Taxa	10.11609/jott.3096.10.3.11379-11390
https://www.zotero.org/groups/bat_literature_project/items/YBCCWM8R	Benda | Lu | Obuch | Eid	2010	BAT FAUNA OF JORDAN Research Report – October 2004 & October 2008	Acta Societatis Zoologicae Bohemicae	
https://www.zotero.org/groups/bat_literature_project/items/MQIKGYXD	Campbell | Halleti | O'Connell	1996	CONSERVATION OF BATS IN MANAGED FORESTS: USE OF ROOSTS BY LASIONYCTERIS NOCTlVAGANS	Journal of Mammalogy	
https://www.zotero.org/groups/bat_literature_project/items/QFA3ARFE	Alcalde	1999	New ecological data on the noctule bat <i>(Nyctalus noctula</i> Schreber, 1774) (Chiroptera, Vespertilionidae) in two towns of Spain	Mammalia	10.1515/mamm.1999.63.3.273
https://www.zotero.org/groups/bat_literature_project/items/E6ZWKSSS	Saugey | McDaniel | England | Rowe | Chandler-Mozisek | Cochran	1993	Arkansas range extensions of the eastern small- footed bat Myotis leibii and northern long-eared bat Myotis septentrionalis and additional county records for the silver-haired bat Lasionycteris noctivagans. hoary bat Lasiurus cinereus, southeastern myotis Myotis austroriparius, and Rafinesque's big-eared bat Plecotus rafinesquii.	Journal of the Arkansas Academy of Science	
https://www.zotero.org/groups/bat_literature_project/items/S2MQHUKA	Perry | Rose	1994	Begging and transfer of coati meat by white-faced capuchin monkeys,Cebus capucinus	Primates	10.1007/BF02381950
https://www.zotero.org/groups/bat_literature_project/items/85ZL7NH2	Roverud | Chappell	1991	Energetic and Thermoregulatory Aspects of Clustering Behavior in the Neotropical Bat <i>Noctilio albiventris</i>	Physiological Zoology	10.1086/physzool.64.6.30158228
https://www.zotero.org/groups/bat_literature_project/items/C6TR64WX	Genoud | Bonaccorso	1986	Temperature Regulation, Rate of Metabolism, and Roost Temperature in the Greater White-Lined Bat Saccopteryx bilineata (Emballonuridae)	Physiological Zoology	10.1086/physzool.59.1.30156089
https://www.zotero.org/groups/bat_literature_project/items/VQXIIC9A	Reason | Trewhella	1994	The status of <i>Pteropus livingstonii</i> in the Comores	Oryx	10.1017/S0030605300028404
https://www.zotero.org/groups/bat_literature_project/items/DK
